# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_1.json
# init = 2 (Default)
# random
#   seed = 3705727063 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-50.129,0.998203,0.14298,4,31,0,51.1019,1.93302,0.00888152,0.0138507,85.7073,0.00808738,-4.05118,-3.99457,-3.93796,-3.88135,-3.82474,-3.76812,-3.71151,-3.6549,-3.59829,-3.54168,-3.48507,-3.42845,-3.37184,-3.31523,-3.25862,-3.20201,-3.1454,-3.08878,-3.03217,-2.97556,-2.91895,-2.86234,-2.80573,-2.74911,-2.6925,-2.63589,-2.57928,-2.52267,-2.46606,-2.40945,-2.35283,-2.29622,-2.23961,-2.183,-2.12639,-2.06978,-2.01316,-4.05118,-3.99457,-3.93796,-3.88135,-3.82474,-3.76812,-3.71151,-3.6549,-3.59829,-3.54168,-3.48507,-3.42845,-3.37184,-3.31523,-3.25862,-3.20201,-3.1454,-3.08878,-3.03217,-2.97556,-2.91895,-2.86234,-2.80573,-2.74911,-2.6925,-2.63589,-2.57928,-2.52267,-2.46606,-2.40945,-2.35283,-2.29622,-2.23961,-2.183,-2.12639,-2.06978,-2.01316
-49.8962,0.986208,0.14298,4,31,0,51.5037,1.93503,0.00896998,0.0128124,86.105,0.00805002,-4.04438,-3.98803,-3.93168,-3.87533,-3.81898,-3.76263,-3.70628,-3.64993,-3.59358,-3.53723,-3.48088,-3.42453,-3.36818,-3.31183,-3.25548,-3.19913,-3.14278,-3.08643,-3.03007,-2.97372,-2.91737,-2.86102,-2.80467,-2.74832,-2.69197,-2.63562,-2.57927,-2.52292,-2.46657,-2.41022,-2.35387,-2.29752,-2.24117,-2.18482,-2.12847,-2.07212,-2.01577,-4.04438,-3.98803,-3.93168,-3.87533,-3.81898,-3.76263,-3.70628,-3.64993,-3.59358,-3.53723,-3.48088,-3.42453,-3.36818,-3.31183,-3.25548,-3.19913,-3.14278,-3.08643,-3.03007,-2.97372,-2.91737,-2.86102,-2.80467,-2.74832,-2.69197,-2.63562,-2.57927,-2.52292,-2.46657,-2.41022,-2.35387,-2.29752,-2.24117,-2.18482,-2.12847,-2.07212,-2.01577
-48.9627,1,0.14298,4,23,0,49.974,1.93546,0.00898225,0.0136143,86.1913,0.00804196,-4.04368,-3.98739,-3.93109,-3.8748,-3.81851,-3.76221,-3.70592,-3.64963,-3.59333,-3.53704,-3.48074,-3.42445,-3.36816,-3.31186,-3.25557,-3.19928,-3.14298,-3.08669,-3.03039,-2.9741,-2.91781,-2.86151,-2.80522,-2.74893,-2.69263,-2.63634,-2.58004,-2.52375,-2.46746,-2.41116,-2.35487,-2.29858,-2.24228,-2.18599,-2.12969,-2.0734,-2.01711,-4.04368,-3.98739,-3.93109,-3.8748,-3.81851,-3.76221,-3.70592,-3.64963,-3.59333,-3.53704,-3.48074,-3.42445,-3.36816,-3.31186,-3.25557,-3.19928,-3.14298,-3.08669,-3.03039,-2.9741,-2.91781,-2.86151,-2.80522,-2.74893,-2.69263,-2.63634,-2.58004,-2.52375,-2.46746,-2.41116,-2.35487,-2.29858,-2.24228,-2.18599,-2.12969,-2.0734,-2.01711
-49.7249,0.934654,0.14298,4,15,0,49.9171,1.93657,0.00900066,0.0131356,86.4107,0.00802154,-4.04333,-3.98718,-3.93103,-3.87488,-3.81873,-3.76258,-3.70643,-3.65028,-3.59413,-3.53798,-3.48182,-3.42567,-3.36952,-3.31337,-3.25722,-3.20107,-3.14492,-3.08877,-3.03262,-2.97647,-2.92032,-2.86417,-2.80802,-2.75186,-2.69571,-2.63956,-2.58341,-2.52726,-2.47111,-2.41496,-2.35881,-2.30266,-2.24651,-2.19036,-2.13421,-2.07806,-2.0219,-4.04333,-3.98718,-3.93103,-3.87488,-3.81873,-3.76258,-3.70643,-3.65028,-3.59413,-3.53798,-3.48182,-3.42567,-3.36952,-3.31337,-3.25722,-3.20107,-3.14492,-3.08877,-3.03262,-2.97647,-2.92032,-2.86417,-2.80802,-2.75186,-2.69571,-2.63956,-2.58341,-2.52726,-2.47111,-2.41496,-2.35881,-2.30266,-2.24651,-2.19036,-2.13421,-2.07806,-2.0219
-50.7183,0.856057,0.14298,2,7,0,51.5224,1.93679,0.00899161,0.0132097,86.454,0.00801752,-4.04467,-3.98855,-3.93243,-3.8763,-3.82018,-3.76406,-3.70794,-3.65181,-3.59569,-3.53957,-3.48345,-3.42732,-3.3712,-3.31508,-3.25896,-3.20283,-3.14671,-3.09059,-3.03446,-2.97834,-2.92222,-2.8661,-2.80997,-2.75385,-2.69773,-2.64161,-2.58548,-2.52936,-2.47324,-2.41712,-2.36099,-2.30487,-2.24875,-2.19263,-2.1365,-2.08038,-2.02426,-4.04467,-3.98855,-3.93243,-3.8763,-3.82018,-3.76406,-3.70794,-3.65181,-3.59569,-3.53957,-3.48345,-3.42732,-3.3712,-3.31508,-3.25896,-3.20283,-3.14671,-3.09059,-3.03446,-2.97834,-2.92222,-2.8661,-2.80997,-2.75385,-2.69773,-2.64161,-2.58548,-2.52936,-2.47324,-2.41712,-2.36099,-2.30487,-2.24875,-2.19263,-2.1365,-2.08038,-2.02426
-50.6318,0.996377,0.14298,4,31,0,51.7601,1.93781,0.00903966,0.0135163,86.6589,0.00799857,-4.04092,-3.98493,-3.92894,-3.87295,-3.81696,-3.76097,-3.70498,-3.64899,-3.593,-3.53701,-3.48102,-3.42503,-3.36904,-3.31305,-3.25706,-3.20107,-3.14508,-3.08909,-3.0331,-2.97711,-2.92112,-2.86513,-2.80914,-2.75315,-2.69716,-2.64117,-2.58518,-2.52919,-2.4732,-2.41721,-2.36122,-2.30523,-2.24924,-2.19325,-2.13726,-2.08127,-2.02528,-4.04092,-3.98493,-3.92894,-3.87295,-3.81696,-3.76097,-3.70498,-3.64899,-3.593,-3.53701,-3.48102,-3.42503,-3.36904,-3.31305,-3.25706,-3.20107,-3.14508,-3.08909,-3.0331,-2.97711,-2.92112,-2.86513,-2.80914,-2.75315,-2.69716,-2.64117,-2.58518,-2.52919,-2.4732,-2.41721,-2.36122,-2.30523,-2.24924,-2.19325,-2.13726,-2.08127,-2.02528
-50.0958,0.77121,0.14298,5,31,0,53.4939,1.93536,0.00897099,0.0142259,86.1716,0.0080438,-4.04478,-3.98848,-3.93217,-3.87586,-3.81956,-3.76325,-3.70694,-3.65064,-3.59433,-3.53802,-3.48172,-3.42541,-3.3691,-3.3128,-3.25649,-3.20018,-3.14388,-3.08757,-3.03126,-2.97496,-2.91865,-2.86234,-2.80604,-2.74973,-2.69342,-2.63712,-2.58081,-2.5245,-2.4682,-2.41189,-2.35558,-2.29928,-2.24297,-2.18667,-2.13036,-2.07405,-2.01775,-4.04478,-3.98848,-3.93217,-3.87586,-3.81956,-3.76325,-3.70694,-3.65064,-3.59433,-3.53802,-3.48172,-3.42541,-3.3691,-3.3128,-3.25649,-3.20018,-3.14388,-3.08757,-3.03126,-2.97496,-2.91865,-2.86234,-2.80604,-2.74973,-2.69342,-2.63712,-2.58081,-2.5245,-2.4682,-2.41189,-2.35558,-2.29928,-2.24297,-2.18667,-2.13036,-2.07405,-2.01775
-49.5627,0.999876,0.14298,5,31,0,50.755,1.93697,0.00903248,0.0136326,86.4901,0.00801418,-4.04042,-3.98432,-3.92822,-3.87212,-3.81602,-3.75992,-3.70382,-3.64772,-3.59162,-3.53552,-3.47942,-3.42332,-3.36723,-3.31113,-3.25503,-3.19893,-3.14283,-3.08673,-3.03063,-2.97453,-2.91843,-2.86233,-2.80623,-2.75013,-2.69403,-2.63793,-2.58184,-2.52574,-2.46964,-2.41354,-2.35744,-2.30134,-2.24524,-2.18914,-2.13304,-2.07694,-2.02084,-4.04042,-3.98432,-3.92822,-3.87212,-3.81602,-3.75992,-3.70382,-3.64772,-3.59162,-3.53552,-3.47942,-3.42332,-3.36723,-3.31113,-3.25503,-3.19893,-3.14283,-3.08673,-3.03063,-2.97453,-2.91843,-2.86233,-2.80623,-2.75013,-2.69403,-2.63793,-2.58184,-2.52574,-2.46964,-2.41354,-2.35744,-2.30134,-2.24524,-2.18914,-2.13304,-2.07694,-2.02084
-49.1785,0.999922,0.14298,4,31,0,49.7422,1.93436,0.00893278,0.0131619,85.9717,0.00806251,-4.0475,-3.99106,-3.93462,-3.87818,-3.82175,-3.76531,-3.70887,-3.65243,-3.596,-3.53956,-3.48312,-3.42668,-3.37024,-3.31381,-3.25737,-3.20093,-3.14449,-3.08806,-3.03162,-2.97518,-2.91874,-2.86231,-2.80587,-2.74943,-2.69299,-2.63656,-2.58012,-2.52368,-2.46724,-2.41081,-2.35437,-2.29793,-2.24149,-2.18506,-2.12862,-2.07218,-2.01574,-4.0475,-3.99106,-3.93462,-3.87818,-3.82175,-3.76531,-3.70887,-3.65243,-3.596,-3.53956,-3.48312,-3.42668,-3.37024,-3.31381,-3.25737,-3.20093,-3.14449,-3.08806,-3.03162,-2.97518,-2.91874,-2.86231,-2.80587,-2.74943,-2.69299,-2.63656,-2.58012,-2.52368,-2.46724,-2.41081,-2.35437,-2.29793,-2.24149,-2.18506,-2.12862,-2.07218,-2.01574
-50.8638,0.82585,0.14298,4,15,0,51.4292,1.933,0.00891067,0.0140335,85.7038,0.00808771,-4.04788,-3.99126,-3.93465,-3.87804,-3.82142,-3.76481,-3.70819,-3.65158,-3.59497,-3.53835,-3.48174,-3.42513,-3.36851,-3.3119,-3.25528,-3.19867,-3.14206,-3.08544,-3.02883,-2.97221,-2.9156,-2.85899,-2.80237,-2.74576,-2.68914,-2.63253,-2.57592,-2.5193,-2.46269,-2.40607,-2.34946,-2.29285,-2.23623,-2.17962,-2.123,-2.06639,-2.00978,-4.04788,-3.99126,-3.93465,-3.87804,-3.82142,-3.76481,-3.70819,-3.65158,-3.59497,-3.53835,-3.48174,-3.42513,-3.36851,-3.3119,-3.25528,-3.19867,-3.14206,-3.08544,-3.02883,-2.97221,-2.9156,-2.85899,-2.80237,-2.74576,-2.68914,-2.63253,-2.57592,-2.5193,-2.46269,-2.40607,-2.34946,-2.29285,-2.23623,-2.17962,-2.123,-2.06639,-2.00978
-50.9531,0.998551,0.14298,4,31,0,53.2452,1.93795,0.00904616,0.0131836,86.6867,0.007996,-4.04041,-3.98444,-3.92847,-3.8725,-3.81653,-3.76055,-3.70458,-3.64861,-3.59264,-3.53667,-3.48069,-3.42472,-3.36875,-3.31278,-3.25681,-3.20083,-3.14486,-3.08889,-3.03292,-2.97695,-2.92097,-2.865,-2.80903,-2.75306,-2.69709,-2.64111,-2.58514,-2.52917,-2.4732,-2.41723,-2.36125,-2.30528,-2.24931,-2.19334,-2.13737,-2.08139,-2.02542,-4.04041,-3.98444,-3.92847,-3.8725,-3.81653,-3.76055,-3.70458,-3.64861,-3.59264,-3.53667,-3.48069,-3.42472,-3.36875,-3.31278,-3.25681,-3.20083,-3.14486,-3.08889,-3.03292,-2.97695,-2.92097,-2.865,-2.80903,-2.75306,-2.69709,-2.64111,-2.58514,-2.52917,-2.4732,-2.41723,-2.36125,-2.30528,-2.24931,-2.19334,-2.13737,-2.08139,-2.02542
-51.2428,0.96973,0.14298,4,15,0,52.6572,1.93822,0.00905396,0.0137934,86.7411,0.00799099,-4.03997,-3.98403,-3.9281,-3.87216,-3.81622,-3.76028,-3.70435,-3.64841,-3.59247,-3.53654,-3.4806,-3.42466,-3.36873,-3.31279,-3.25685,-3.20091,-3.14498,-3.08904,-3.0331,-2.97717,-2.92123,-2.86529,-2.80936,-2.75342,-2.69748,-2.64155,-2.58561,-2.52967,-2.47373,-2.4178,-2.36186,-2.30592,-2.24999,-2.19405,-2.13811,-2.08218,-2.02624,-4.03997,-3.98403,-3.9281,-3.87216,-3.81622,-3.76028,-3.70435,-3.64841,-3.59247,-3.53654,-3.4806,-3.42466,-3.36873,-3.31279,-3.25685,-3.20091,-3.14498,-3.08904,-3.0331,-2.97717,-2.92123,-2.86529,-2.80936,-2.75342,-2.69748,-2.64155,-2.58561,-2.52967,-2.47373,-2.4178,-2.36186,-2.30592,-2.24999,-2.19405,-2.13811,-2.08218,-2.02624
-49.7158,0.682924,0.14298,4,19,0,54.1589,1.93368,0.0089219,0.013893,85.8389,0.00807498,-4.04768,-3.99115,-3.93463,-3.8781,-3.82158,-3.76505,-3.70853,-3.652,-3.59548,-3.53895,-3.48243,-3.4259,-3.36938,-3.31285,-3.25633,-3.1998,-3.14328,-3.08675,-3.03023,-2.97371,-2.91718,-2.86066,-2.80413,-2.74761,-2.69108,-2.63456,-2.57803,-2.52151,-2.46498,-2.40846,-2.35193,-2.29541,-2.23888,-2.18236,-2.12583,-2.06931,-2.01278,-4.04768,-3.99115,-3.93463,-3.8781,-3.82158,-3.76505,-3.70853,-3.652,-3.59548,-3.53895,-3.48243,-3.4259,-3.36938,-3.31285,-3.25633,-3.1998,-3.14328,-3.08675,-3.03023,-2.97371,-2.91718,-2.86066,-2.80413,-2.74761,-2.69108,-2.63456,-2.57803,-2.52151,-2.46498,-2.40846,-2.35193,-2.29541,-2.23888,-2.18236,-2.12583,-2.06931,-2.01278
-49.0313,0.830114,0.14298,5,31,0,52.1382,1.93557,0.00898173,0.013189,86.2117,0.00804006,-4.0439,-3.98762,-3.93134,-3.87506,-3.81878,-3.7625,-3.70622,-3.64994,-3.59366,-3.53737,-3.48109,-3.42481,-3.36853,-3.31225,-3.25597,-3.19969,-3.14341,-3.08713,-3.03085,-2.97457,-2.91829,-2.86201,-2.80573,-2.74945,-2.69317,-2.63689,-2.58061,-2.52433,-2.46805,-2.41177,-2.35549,-2.29921,-2.24293,-2.18665,-2.13036,-2.07408,-2.0178,-4.0439,-3.98762,-3.93134,-3.87506,-3.81878,-3.7625,-3.70622,-3.64994,-3.59366,-3.53737,-3.48109,-3.42481,-3.36853,-3.31225,-3.25597,-3.19969,-3.14341,-3.08713,-3.03085,-2.97457,-2.91829,-2.86201,-2.80573,-2.74945,-2.69317,-2.63689,-2.58061,-2.52433,-2.46805,-2.41177,-2.35549,-2.29921,-2.24293,-2.18665,-2.13036,-2.07408,-2.0178
-48.8671,0.995793,0.14298,3,15,0,49.2898,1.93536,0.008974,0.013358,86.1703,0.00804392,-4.04444,-3.98813,-3.93182,-3.87552,-3.81921,-3.7629,-3.70659,-3.65029,-3.59398,-3.53767,-3.48136,-3.42506,-3.36875,-3.31244,-3.25613,-3.19983,-3.14352,-3.08721,-3.0309,-2.9746,-2.91829,-2.86198,-2.80567,-2.74937,-2.69306,-2.63675,-2.58044,-2.52414,-2.46783,-2.41152,-2.35521,-2.29891,-2.2426,-2.18629,-2.12998,-2.07368,-2.01737,-4.04444,-3.98813,-3.93182,-3.87552,-3.81921,-3.7629,-3.70659,-3.65029,-3.59398,-3.53767,-3.48136,-3.42506,-3.36875,-3.31244,-3.25613,-3.19983,-3.14352,-3.08721,-3.0309,-2.9746,-2.91829,-2.86198,-2.80567,-2.74937,-2.69306,-2.63675,-2.58044,-2.52414,-2.46783,-2.41152,-2.35521,-2.29891,-2.2426,-2.18629,-2.12998,-2.07368,-2.01737
-49.3782,0.973845,0.14298,3,15,0,50.8657,1.93423,0.0089199,0.0137287,85.9476,0.00806477,-4.04875,-3.9923,-3.93584,-3.87939,-3.82294,-3.76648,-3.71003,-3.65358,-3.59712,-3.54067,-3.48422,-3.42776,-3.37131,-3.31486,-3.2584,-3.20195,-3.1455,-3.08904,-3.03259,-2.97614,-2.91968,-2.86323,-2.80678,-2.75032,-2.69387,-2.63742,-2.58096,-2.52451,-2.46806,-2.4116,-2.35515,-2.2987,-2.24224,-2.18579,-2.12934,-2.07288,-2.01643,-4.04875,-3.9923,-3.93584,-3.87939,-3.82294,-3.76648,-3.71003,-3.65358,-3.59712,-3.54067,-3.48422,-3.42776,-3.37131,-3.31486,-3.2584,-3.20195,-3.1455,-3.08904,-3.03259,-2.97614,-2.91968,-2.86323,-2.80678,-2.75032,-2.69387,-2.63742,-2.58096,-2.52451,-2.46806,-2.4116,-2.35515,-2.2987,-2.24224,-2.18579,-2.12934,-2.07288,-2.01643
-50.0282,0.999994,0.14298,4,15,0,50.4743,1.93453,0.00894084,0.014183,86.0057,0.00805931,-4.04686,-3.99044,-3.93403,-3.87761,-3.8212,-3.76478,-3.70837,-3.65195,-3.59554,-3.53912,-3.48271,-3.42629,-3.36988,-3.31346,-3.25705,-3.20063,-3.14422,-3.0878,-3.03139,-2.97497,-2.91856,-2.86214,-2.80572,-2.74931,-2.69289,-2.63648,-2.58006,-2.52365,-2.46723,-2.41082,-2.3544,-2.29799,-2.24157,-2.18516,-2.12874,-2.07233,-2.01591,-4.04686,-3.99044,-3.93403,-3.87761,-3.8212,-3.76478,-3.70837,-3.65195,-3.59554,-3.53912,-3.48271,-3.42629,-3.36988,-3.31346,-3.25705,-3.20063,-3.14422,-3.0878,-3.03139,-2.97497,-2.91856,-2.86214,-2.80572,-2.74931,-2.69289,-2.63648,-2.58006,-2.52365,-2.46723,-2.41082,-2.3544,-2.29799,-2.24157,-2.18516,-2.12874,-2.07233,-2.01591
-49.4224,0.998305,0.14298,4,23,0,50.4215,1.935,0.00895906,0.0129459,86.1,0.00805049,-4.04556,-3.9892,-3.93285,-3.8765,-3.82014,-3.76379,-3.70744,-3.65108,-3.59473,-3.53838,-3.48202,-3.42567,-3.36932,-3.31296,-3.25661,-3.20026,-3.1439,-3.08755,-3.0312,-2.97484,-2.91849,-2.86214,-2.80578,-2.74943,-2.69308,-2.63672,-2.58037,-2.52402,-2.46766,-2.41131,-2.35496,-2.2986,-2.24225,-2.18589,-2.12954,-2.07319,-2.01683,-4.04556,-3.9892,-3.93285,-3.8765,-3.82014,-3.76379,-3.70744,-3.65108,-3.59473,-3.53838,-3.48202,-3.42567,-3.36932,-3.31296,-3.25661,-3.20026,-3.1439,-3.08755,-3.0312,-2.97484,-2.91849,-2.86214,-2.80578,-2.74943,-2.69308,-2.63672,-2.58037,-2.52402,-2.46766,-2.41131,-2.35496,-2.2986,-2.24225,-2.18589,-2.12954,-2.07319,-2.01683
-49.4662,0.979452,0.14298,5,31,0,51.0524,1.9353,0.00897234,0.0139928,86.1597,0.00804491,-4.04454,-3.98823,-3.93191,-3.8756,-3.81928,-3.76297,-3.70665,-3.65034,-3.59403,-3.53771,-3.4814,-3.42508,-3.36877,-3.31245,-3.25614,-3.19983,-3.14351,-3.0872,-3.03088,-2.97457,-2.91825,-2.86194,-2.80563,-2.74931,-2.693,-2.63668,-2.58037,-2.52405,-2.46774,-2.41142,-2.35511,-2.2988,-2.24248,-2.18617,-2.12985,-2.07354,-2.01722,-4.04454,-3.98823,-3.93191,-3.8756,-3.81928,-3.76297,-3.70665,-3.65034,-3.59403,-3.53771,-3.4814,-3.42508,-3.36877,-3.31245,-3.25614,-3.19983,-3.14351,-3.0872,-3.03088,-2.97457,-2.91825,-2.86194,-2.80563,-2.74931,-2.693,-2.63668,-2.58037,-2.52405,-2.46774,-2.41142,-2.35511,-2.2988,-2.24248,-2.18617,-2.12985,-2.07354,-2.01722
-51.9498,0.801117,0.14298,4,15,0,53.0781,1.93323,0.00885541,0.0136074,85.7496,0.00808339,-4.05446,-3.99787,-3.94129,-3.88471,-3.82812,-3.77154,-3.71496,-3.65837,-3.60179,-3.5452,-3.48862,-3.43204,-3.37545,-3.31887,-3.26229,-3.2057,-3.14912,-3.09253,-3.03595,-2.97937,-2.92278,-2.8662,-2.80962,-2.75303,-2.69645,-2.63986,-2.58328,-2.5267,-2.47011,-2.41353,-2.35695,-2.30036,-2.24378,-2.1872,-2.13061,-2.07403,-2.01744,-4.05446,-3.99787,-3.94129,-3.88471,-3.82812,-3.77154,-3.71496,-3.65837,-3.60179,-3.5452,-3.48862,-3.43204,-3.37545,-3.31887,-3.26229,-3.2057,-3.14912,-3.09253,-3.03595,-2.97937,-2.92278,-2.8662,-2.80962,-2.75303,-2.69645,-2.63986,-2.58328,-2.5267,-2.47011,-2.41353,-2.35695,-2.30036,-2.24378,-2.1872,-2.13061,-2.07403,-2.01744
-50.5148,0.985465,0.14298,2,3,0,51.7713,1.93229,0.00887098,0.0136641,85.5648,0.00810085,-4.05125,-3.99454,-3.93784,-3.88113,-3.82443,-3.76772,-3.71101,-3.65431,-3.5976,-3.5409,-3.48419,-3.42748,-3.37078,-3.31407,-3.25737,-3.20066,-3.14395,-3.08725,-3.03054,-2.97384,-2.91713,-2.86042,-2.80372,-2.74701,-2.69031,-2.6336,-2.57689,-2.52019,-2.46348,-2.40678,-2.35007,-2.29336,-2.23666,-2.17995,-2.12325,-2.06654,-2.00983,-4.05125,-3.99454,-3.93784,-3.88113,-3.82443,-3.76772,-3.71101,-3.65431,-3.5976,-3.5409,-3.48419,-3.42748,-3.37078,-3.31407,-3.25737,-3.20066,-3.14395,-3.08725,-3.03054,-2.97384,-2.91713,-2.86042,-2.80372,-2.74701,-2.69031,-2.6336,-2.57689,-2.52019,-2.46348,-2.40678,-2.35007,-2.29336,-2.23666,-2.17995,-2.12325,-2.06654,-2.00983
-53.2136,0.60361,0.14298,5,31,0,55.2075,1.9367,0.00907393,0.0133071,86.4372,0.00801908,-4.03543,-3.9793,-3.92316,-3.86703,-3.81089,-3.75476,-3.69863,-3.64249,-3.58636,-3.53023,-3.47409,-3.41796,-3.36183,-3.30569,-3.24956,-3.19342,-3.13729,-3.08116,-3.02502,-2.96889,-2.91276,-2.85662,-2.80049,-2.74436,-2.68822,-2.63209,-2.57596,-2.51982,-2.46369,-2.40755,-2.35142,-2.29529,-2.23915,-2.18302,-2.12689,-2.07075,-2.01462,-4.03543,-3.9793,-3.92316,-3.86703,-3.81089,-3.75476,-3.69863,-3.64249,-3.58636,-3.53023,-3.47409,-3.41796,-3.36183,-3.30569,-3.24956,-3.19342,-3.13729,-3.08116,-3.02502,-2.96889,-2.91276,-2.85662,-2.80049,-2.74436,-2.68822,-2.63209,-2.57596,-2.51982,-2.46369,-2.40755,-2.35142,-2.29529,-2.23915,-2.18302,-2.12689,-2.07075,-2.01462
-49.5081,0.99944,0.14298,3,11,0,52.8256,1.93642,0.00902199,0.0132097,86.3812,0.00802428,-4.04074,-3.98457,-3.9284,-3.87223,-3.81606,-3.75989,-3.70372,-3.64755,-3.59138,-3.53521,-3.47904,-3.42287,-3.3667,-3.31053,-3.25436,-3.19819,-3.14202,-3.08585,-3.02968,-2.97351,-2.91734,-2.86117,-2.805,-2.74883,-2.69266,-2.63649,-2.58032,-2.52415,-2.46798,-2.41181,-2.35564,-2.29947,-2.2433,-2.18713,-2.13096,-2.07479,-2.01862,-4.04074,-3.98457,-3.9284,-3.87223,-3.81606,-3.75989,-3.70372,-3.64755,-3.59138,-3.53521,-3.47904,-3.42287,-3.3667,-3.31053,-3.25436,-3.19819,-3.14202,-3.08585,-3.02968,-2.97351,-2.91734,-2.86117,-2.805,-2.74883,-2.69266,-2.63649,-2.58032,-2.52415,-2.46798,-2.41181,-2.35564,-2.29947,-2.2433,-2.18713,-2.13096,-2.07479,-2.01862
-52.4424,0.378563,0.14298,2,3,0,53.6556,1.93767,0.00901086,0.0132739,86.6299,0.00800125,-4.04389,-3.98788,-3.93187,-3.87586,-3.81985,-3.76384,-3.70784,-3.65183,-3.59582,-3.53981,-3.4838,-3.42779,-3.37178,-3.31577,-3.25977,-3.20376,-3.14775,-3.09174,-3.03573,-2.97972,-2.92371,-2.86771,-2.8117,-2.75569,-2.69968,-2.64367,-2.58766,-2.53165,-2.47564,-2.41964,-2.36363,-2.30762,-2.25161,-2.1956,-2.13959,-2.08358,-2.02757,-4.04389,-3.98788,-3.93187,-3.87586,-3.81985,-3.76384,-3.70784,-3.65183,-3.59582,-3.53981,-3.4838,-3.42779,-3.37178,-3.31577,-3.25977,-3.20376,-3.14775,-3.09174,-3.03573,-2.97972,-2.92371,-2.86771,-2.8117,-2.75569,-2.69968,-2.64367,-2.58766,-2.53165,-2.47564,-2.41964,-2.36363,-2.30762,-2.25161,-2.1956,-2.13959,-2.08358,-2.02757
-49.7263,0.992723,0.14298,5,31,0,52.3789,1.93364,0.00889441,0.0133842,85.8298,0.00807583,-4.05069,-3.99416,-3.93763,-3.8811,-3.82457,-3.76804,-3.71151,-3.65498,-3.59845,-3.54192,-3.48538,-3.42885,-3.37232,-3.31579,-3.25926,-3.20273,-3.1462,-3.08967,-3.03314,-2.97661,-2.92008,-2.86355,-2.80702,-2.75048,-2.69395,-2.63742,-2.58089,-2.52436,-2.46783,-2.4113,-2.35477,-2.29824,-2.24171,-2.18518,-2.12865,-2.07211,-2.01558,-4.05069,-3.99416,-3.93763,-3.8811,-3.82457,-3.76804,-3.71151,-3.65498,-3.59845,-3.54192,-3.48538,-3.42885,-3.37232,-3.31579,-3.25926,-3.20273,-3.1462,-3.08967,-3.03314,-2.97661,-2.92008,-2.86355,-2.80702,-2.75048,-2.69395,-2.63742,-2.58089,-2.52436,-2.46783,-2.4113,-2.35477,-2.29824,-2.24171,-2.18518,-2.12865,-2.07211,-2.01558
